# Program:featureCounts v2.0.3; Command:"featureCounts" "-T" "15" "-p" "-s" "2" "-a" "assembly/HP126.gff" "-t" "CDS" "-g" "ID" "-o" "HP126/featureCount_HP126.txt" "HP126/HP126_rep1_rna_map.sorted.bam" "HP126/HP126_rep2_rna_map.sorted.bam" "HP126/HP126_rep3_rna_map.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	HP126/HP126_rep1_rna_map.sorted.bam	HP126/HP126_rep2_rna_map.sorted.bam	HP126/HP126_rep3_rna_map.sorted.bam
GIOHHFHI_06735	contig_3_pilon	315691	316185	-	495	2	0	9
GIOHHFHI_06736	contig_3_pilon	316540	316968	-	429	30	28	30
GIOHHFHI_06737	contig_3_pilon	317416	317544	-	129	0	0	0
GIOHHFHI_06738	contig_3_pilon	317766	318431	-	666	155	177	123
GIOHHFHI_06739	contig_3_pilon	318541	319488	+	948	18	15	32
GIOHHFHI_06740	contig_3_pilon	319629	319985	+	357	2166	1897	1453
GIOHHFHI_06741	contig_3_pilon	320909	321112	+	204	3573	3039	1932
GIOHHFHI_06742	contig_3_pilon	321320	322030	-	711	200	162	167
GIOHHFHI_06743	contig_3_pilon	322008	322811	-	804	38	7	38
GIOHHFHI_06744	contig_3_pilon	323059	323328	-	270	63	38	71
GIOHHFHI_06745	contig_3_pilon	323526	323864	-	339	222	298	325
GIOHHFHI_06746	contig_3_pilon	324644	325033	+	390	104	103	52
GIOHHFHI_06747	contig_3_pilon	325524	325931	-	408	4	6	9
GIOHHFHI_06748	contig_3_pilon	326022	326648	+	627	50	40	75
GIOHHFHI_06749	contig_3_pilon	326990	327523	-	534	508	454	443
GIOHHFHI_06750	contig_3_pilon	327964	331803	-	3840	120	86	115
GIOHHFHI_06751	contig_3_pilon	331796	337378	-	5583	75	31	84
GIOHHFHI_06752	contig_3_pilon	337406	338668	-	1263	44	113	82
GIOHHFHI_06753	contig_3_pilon	338672	348211	-	9540	148	126	144
GIOHHFHI_06754	contig_3_pilon	348570	349775	-	1206	123	108	103
GIOHHFHI_06755	contig_3_pilon	350293	351012	+	720	112	99	151
GIOHHFHI_06756	contig_3_pilon	351537	352340	-	804	25	47	56
GIOHHFHI_06757	contig_3_pilon	352715	353035	-	321	203	251	267
GIOHHFHI_06758	contig_3_pilon	353148	353420	-	273	1	0	0
GIOHHFHI_06759	contig_3_pilon	353687	354271	-	585	10	8	32
GIOHHFHI_06760	contig_3_pilon	354337	356070	-	1734	87	80	117
GIOHHFHI_06761	contig_3_pilon	356176	358224	-	2049	47	74	75
GIOHHFHI_06762	contig_3_pilon	358335	359804	-	1470	8	2	6
GIOHHFHI_06763	contig_3_pilon	360055	360897	+	843	14	14	16
GIOHHFHI_06764	contig_3_pilon	361062	362237	+	1176	12	25	50
GIOHHFHI_06765	contig_3_pilon	362234	362710	+	477	4	29	8
GIOHHFHI_06766	contig_3_pilon	362707	363525	+	819	4	0	14
GIOHHFHI_06767	contig_3_pilon	363527	364312	+	786	5	13	11
GIOHHFHI_06768	contig_3_pilon	364309	365709	+	1401	12	6	7
GIOHHFHI_06769	contig_3_pilon	365700	366383	+	684	22	12	40
GIOHHFHI_06770	contig_3_pilon	366383	367495	+	1113	6	11	18
GIOHHFHI_06771	contig_3_pilon	367492	368523	+	1032	4	0	2
GIOHHFHI_06772	contig_3_pilon	368545	369096	+	552	96	145	70
GIOHHFHI_06773	contig_3_pilon	369104	369811	+	708	26	18	2
GIOHHFHI_06774	contig_3_pilon	369857	370738	-	882	0	0	10
GIOHHFHI_06775	contig_3_pilon	370946	371485	+	540	2	2	12
GIOHHFHI_06776	contig_3_pilon	371491	373812	+	2322	13	36	14
GIOHHFHI_06777	contig_3_pilon	373819	374103	+	285	0	0	1
GIOHHFHI_06778	contig_3_pilon	374103	374942	+	840	50	34	34
GIOHHFHI_06779	contig_3_pilon	375063	377756	+	2694	8	6	13
GIOHHFHI_06780	contig_3_pilon	377781	378677	+	897	7	12	6
GIOHHFHI_06781	contig_3_pilon	378727	379455	+	729	15	2	10
GIOHHFHI_06782	contig_3_pilon	379487	380029	+	543	16	2	23
GIOHHFHI_06783	contig_3_pilon	380045	380929	-	885	212	218	203
GIOHHFHI_06784	contig_3_pilon	380941	381063	-	123	67	106	84
GIOHHFHI_06785	contig_3_pilon	381238	383979	-	2742	50	22	46
GIOHHFHI_06786	contig_3_pilon	384018	385007	-	990	40	28	8
GIOHHFHI_06787	contig_3_pilon	385347	385883	-	537	12	5	6
GIOHHFHI_06788	contig_3_pilon	386205	386756	+	552	2	0	1
GIOHHFHI_06789	contig_3_pilon	386949	387368	+	420	3	0	0
GIOHHFHI_06790	contig_3_pilon	387429	389213	+	1785	11	24	10
GIOHHFHI_06791	contig_3_pilon	389222	389965	-	744	16	23	28
GIOHHFHI_06792	contig_3_pilon	390091	390570	-	480	59	109	75
GIOHHFHI_06793	contig_3_pilon	390678	391427	+	750	289	237	327
GIOHHFHI_06794	contig_3_pilon	391555	392364	-	810	16	6	25
GIOHHFHI_06795	contig_3_pilon	392594	393307	-	714	20	35	31
GIOHHFHI_06796	contig_3_pilon	393304	394332	-	1029	16	38	16
GIOHHFHI_06797	contig_3_pilon	394609	394887	+	279	21	15	12
GIOHHFHI_06798	contig_3_pilon	395087	395503	-	417	1	2	0
GIOHHFHI_06799	contig_3_pilon	395830	396963	+	1134	16	25	14
GIOHHFHI_06800	contig_3_pilon	397045	397347	-	303	223	191	162
GIOHHFHI_06801	contig_3_pilon	397480	398676	-	1197	168	163	284
GIOHHFHI_06802	contig_3_pilon	398723	399796	-	1074	14	23	59
GIOHHFHI_06804	contig_3_pilon	400581	401156	+	576	49	40	59
GIOHHFHI_06805	contig_3_pilon	401203	401964	-	762	85	74	124
GIOHHFHI_06806	contig_3_pilon	402275	402916	-	642	2	4	4
GIOHHFHI_06807	contig_3_pilon	403556	403780	+	225	0	2	0
GIOHHFHI_06808	contig_3_pilon	403825	404418	-	594	132	134	152
GIOHHFHI_06809	contig_3_pilon	404450	404701	+	252	2	3	13
GIOHHFHI_06810	contig_3_pilon	404713	405525	-	813	84	96	64
GIOHHFHI_06811	contig_3_pilon	405568	405969	+	402	22	1	12
GIOHHFHI_06812	contig_3_pilon	406275	407621	+	1347	8	8	22
GIOHHFHI_06813	contig_3_pilon	407751	409430	+	1680	25	31	22
GIOHHFHI_06814	contig_3_pilon	409515	414725	-	5211	12	38	53
GIOHHFHI_06815	contig_3_pilon	414809	415000	-	192	2	1	2
GIOHHFHI_06816	contig_3_pilon	415086	416348	-	1263	8	9	10
GIOHHFHI_06817	contig_3_pilon	416377	417435	-	1059	11	14	25
GIOHHFHI_06818	contig_3_pilon	417489	418871	-	1383	13	18	8
GIOHHFHI_06819	contig_3_pilon	419101	420750	-	1650	51	43	52
GIOHHFHI_06820	contig_3_pilon	420992	422116	+	1125	11	2	0
GIOHHFHI_06821	contig_3_pilon	422225	442579	-	20355	144	132	144
GIOHHFHI_06822	contig_3_pilon	442753	454929	-	12177	77	80	64
GIOHHFHI_06823	contig_3_pilon	454965	461360	-	6396	37	18	39
GIOHHFHI_06824	contig_3_pilon	461371	489792	-	28422	53	68	75
GIOHHFHI_06825	contig_3_pilon	490162	490794	-	633	241	299	318
GIOHHFHI_06826	contig_3_pilon	491232	493988	-	2757	108	91	83
GIOHHFHI_06827	contig_3_pilon	493978	496794	-	2817	89	73	93
GIOHHFHI_06828	contig_3_pilon	496805	499708	-	2904	981	897	797
GIOHHFHI_06829	contig_3_pilon	499841	500608	-	768	71	110	114
GIOHHFHI_06830	contig_3_pilon	500738	501769	-	1032	168	185	170
GIOHHFHI_06831	contig_3_pilon	502631	502906	+	276	0	1	0
GIOHHFHI_06832	contig_3_pilon	502903	504630	+	1728	77	82	64
GIOHHFHI_06833	contig_3_pilon	504879	506402	-	1524	4	14	15
GIOHHFHI_06834	contig_3_pilon	506754	507587	+	834	8	13	19
GIOHHFHI_06835	contig_3_pilon	507647	508135	-	489	142	108	99
GIOHHFHI_06836	contig_3_pilon	508309	509271	+	963	40	22	45
GIOHHFHI_06837	contig_3_pilon	509277	510452	-	1176	10	32	29
GIOHHFHI_06838	contig_3_pilon	510615	511388	-	774	29	67	68
GIOHHFHI_06839	contig_3_pilon	511596	514520	-	2925	101	97	144
GIOHHFHI_06840	contig_3_pilon	514520	515116	-	597	48	32	57
GIOHHFHI_06841	contig_3_pilon	515297	516637	+	1341	64	48	76
GIOHHFHI_06842	contig_3_pilon	516664	517635	-	972	22	8	18
GIOHHFHI_06843	contig_3_pilon	517672	519009	-	1338	2	6	3
GIOHHFHI_06844	contig_3_pilon	519009	520169	-	1161	0	2	0
GIOHHFHI_06845	contig_3_pilon	520404	523967	+	3564	40	50	28
GIOHHFHI_06846	contig_3_pilon	523975	525042	+	1068	10	9	9
GIOHHFHI_06847	contig_3_pilon	525095	526093	+	999	10	10	8
GIOHHFHI_06848	contig_3_pilon	526090	526977	+	888	0	2	0
GIOHHFHI_06849	contig_3_pilon	526965	527567	+	603	2	6	8
GIOHHFHI_06850	contig_3_pilon	527564	528616	+	1053	0	0	0
GIOHHFHI_06851	contig_3_pilon	528613	529686	+	1074	1	5	14
GIOHHFHI_06852	contig_3_pilon	529792	531024	+	1233	15	32	12
GIOHHFHI_06853	contig_3_pilon	531058	531633	-	576	12	4	2
GIOHHFHI_06854	contig_3_pilon	531640	532452	+	813	9	11	19
GIOHHFHI_06855	contig_3_pilon	532499	533377	-	879	6	12	4
GIOHHFHI_06856	contig_3_pilon	533549	534151	+	603	34	22	27
GIOHHFHI_06857	contig_3_pilon	534288	535499	+	1212	8	18	18
GIOHHFHI_06858	contig_3_pilon	535415	536674	-	1260	2	2	4
GIOHHFHI_06859	contig_3_pilon	536762	537727	+	966	10	2	6
GIOHHFHI_06860	contig_3_pilon	537770	538858	-	1089	0	12	20
GIOHHFHI_06861	contig_3_pilon	539001	539366	-	366	0	2	0
GIOHHFHI_06862	contig_3_pilon	539381	542227	-	2847	4	4	4
GIOHHFHI_06863	contig_3_pilon	542958	543188	-	231	0	2	2
GIOHHFHI_06864	contig_3_pilon	543312	544289	-	978	0	1	4
GIOHHFHI_06865	contig_3_pilon	544560	545519	+	960	0	0	2
GIOHHFHI_06866	contig_3_pilon	545516	546670	+	1155	4	1	4
GIOHHFHI_06867	contig_3_pilon	546710	547708	-	999	2	0	4
GIOHHFHI_06868	contig_3_pilon	548114	549511	-	1398	0	2	4
GIOHHFHI_06869	contig_3_pilon	549898	550674	-	777	46	30	40
GIOHHFHI_06870	contig_4_pilon	855	1151	+	297	0	2	4
GIOHHFHI_06871	contig_4_pilon	2048	2446	+	399	14	16	2
GIOHHFHI_06872	contig_4_pilon	2948	3175	+	228	0	0	0
GIOHHFHI_06873	contig_4_pilon	3231	3656	-	426	0	0	0
GIOHHFHI_06874	contig_4_pilon	3626	4105	-	480	0	0	0
GIOHHFHI_06875	contig_4_pilon	4276	4878	+	603	19	18	25
GIOHHFHI_06876	contig_4_pilon	4950	6038	+	1089	19	17	24
GIOHHFHI_06877	contig_4_pilon	6035	6226	+	192	0	0	0
GIOHHFHI_06878	contig_4_pilon	6384	7400	-	1017	2	4	10
GIOHHFHI_06879	contig_4_pilon	7488	8477	+	990	17	4	8
GIOHHFHI_06880	contig_4_pilon	8497	9585	-	1089	4	10	24
GIOHHFHI_06881	contig_4_pilon	9728	13690	-	3963	14	8	18
GIOHHFHI_06882	contig_4_pilon	13687	13917	-	231	3	0	4
GIOHHFHI_06883	contig_4_pilon	14041	15018	-	978	4	0	5
GIOHHFHI_06884	contig_4_pilon	15161	16249	+	1089	7	14	13
GIOHHFHI_06885	contig_4_pilon	16440	17402	+	963	4	2	3
GIOHHFHI_06886	contig_4_pilon	17442	18440	-	999	3	2	1
GIOHHFHI_06887	contig_4_pilon	18846	20243	-	1398	6	0	6
GIOHHFHI_06888	contig_4_pilon	20630	21406	-	777	36	40	45
GIOHHFHI_06889	contig_4_pilon	22218	26234	+	4017	0	0	0
GIOHHFHI_06890	contig_4_pilon	26237	35533	+	9297	8	0	4
GIOHHFHI_06891	contig_4_pilon	35533	36666	+	1134	0	0	0
GIOHHFHI_06892	contig_4_pilon	36629	37363	+	735	2	0	0
GIOHHFHI_06893	contig_4_pilon	37419	38291	+	873	6	6	2
GIOHHFHI_06894	contig_4_pilon	38359	39159	-	801	18	18	47
GIOHHFHI_06895	contig_4_pilon	39348	41624	+	2277	80	129	122
GIOHHFHI_06896	contig_4_pilon	42215	42580	+	366	67	62	49
GIOHHFHI_06897	contig_4_pilon	42748	42864	+	117	37	34	16
GIOHHFHI_06898	contig_4_pilon	42892	43503	+	612	142	152	137
GIOHHFHI_06899	contig_4_pilon	43678	45084	+	1407	110	88	210
GIOHHFHI_06900	contig_4_pilon	45438	45854	+	417	32	16	17
GIOHHFHI_06901	contig_4_pilon	45851	49645	+	3795	169	180	196
GIOHHFHI_06902	contig_4_pilon	49731	50435	+	705	60	53	39
GIOHHFHI_06903	contig_4_pilon	50508	50699	-	192	0	1	3
GIOHHFHI_06904	contig_4_pilon	50912	51247	-	336	34	38	61
GIOHHFHI_06905	contig_4_pilon	51704	52126	-	423	680	815	930
GIOHHFHI_06906	contig_4_pilon	52645	53403	+	759	2	0	14
GIOHHFHI_06907	contig_4_pilon	53376	54200	+	825	0	6	0
GIOHHFHI_06908	contig_4_pilon	54314	55387	+	1074	7	0	0
GIOHHFHI_06909	contig_4_pilon	55393	56622	+	1230	12	0	18
GIOHHFHI_06910	contig_4_pilon	56743	57867	+	1125	2	2	2
GIOHHFHI_06911	contig_4_pilon	57999	58685	-	687	149	134	183
GIOHHFHI_06912	contig_4_pilon	59029	59706	+	678	4	8	6
GIOHHFHI_06913	contig_4_pilon	59870	61285	+	1416	12	4	4
GIOHHFHI_06914	contig_4_pilon	61302	61775	+	474	4	0	2
GIOHHFHI_06915	contig_4_pilon	61957	63000	+	1044	87	69	141
GIOHHFHI_06916	contig_4_pilon	63074	64456	-	1383	10	20	31
GIOHHFHI_06917	contig_4_pilon	64513	65286	+	774	52	56	50
GIOHHFHI_06918	contig_4_pilon	65283	66758	+	1476	23	46	61
GIOHHFHI_06919	contig_4_pilon	66755	67399	+	645	24	7	16
GIOHHFHI_06920	contig_4_pilon	67514	70693	+	3180	14	23	17
GIOHHFHI_06921	contig_4_pilon	70728	71798	-	1071	8	8	22
GIOHHFHI_06922	contig_4_pilon	72128	73303	+	1176	9	0	2
GIOHHFHI_06923	contig_4_pilon	73313	73735	-	423	16	6	14
GIOHHFHI_06924	contig_4_pilon	73741	74172	-	432	24	2	14
GIOHHFHI_06925	contig_4_pilon	74213	76069	-	1857	46	55	116
GIOHHFHI_06926	contig_4_pilon	76166	76624	+	459	189	248	186
GIOHHFHI_06927	contig_4_pilon	76701	79658	+	2958	1844	1926	2153
GIOHHFHI_06928	contig_4_pilon	79680	81038	-	1359	10	20	20
GIOHHFHI_06929	contig_4_pilon	81376	82854	+	1479	57	67	138
GIOHHFHI_06930	contig_4_pilon	82975	83682	-	708	258	316	386
GIOHHFHI_06931	contig_4_pilon	83956	85791	+	1836	22	17	15
GIOHHFHI_06932	contig_4_pilon	85788	87569	+	1782	26	54	55
GIOHHFHI_06933	contig_4_pilon	87637	88431	-	795	7	31	7
GIOHHFHI_06934	contig_4_pilon	88604	91117	+	2514	751	684	703
GIOHHFHI_06935	contig_4_pilon	91152	92069	+	918	308	431	341
GIOHHFHI_06936	contig_4_pilon	92438	95095	+	2658	118	117	126
GIOHHFHI_06937	contig_4_pilon	95092	96789	+	1698	18	10	8
GIOHHFHI_06938	contig_4_pilon	97109	99181	+	2073	2	28	8
GIOHHFHI_06939	contig_4_pilon	99178	100425	+	1248	2	8	12
GIOHHFHI_06940	contig_4_pilon	100459	100701	+	243	58	67	33
GIOHHFHI_06941	contig_4_pilon	100766	101527	+	762	70	73	101
GIOHHFHI_06942	contig_4_pilon	101816	103072	+	1257	28	23	27
GIOHHFHI_06943	contig_4_pilon	103622	104011	-	390	7	0	3
GIOHHFHI_06944	contig_4_pilon	104440	104781	+	342	18	21	6
GIOHHFHI_06945	contig_4_pilon	104822	105754	-	933	29	12	32
GIOHHFHI_06946	contig_4_pilon	105867	106274	-	408	32	14	45
GIOHHFHI_06947	contig_4_pilon	106407	106835	+	429	610	569	473
GIOHHFHI_06948	contig_4_pilon	106881	107525	-	645	18	15	30
GIOHHFHI_06949	contig_4_pilon	107688	107930	+	243	45	39	24
GIOHHFHI_06950	contig_4_pilon	108097	108765	+	669	122	70	83
GIOHHFHI_06951	contig_4_pilon	108788	109987	-	1200	83	87	128
GIOHHFHI_06952	contig_4_pilon	110113	110745	+	633	50	48	60
GIOHHFHI_06953	contig_4_pilon	110759	111634	-	876	312	364	242
GIOHHFHI_06954	contig_4_pilon	111724	112065	+	342	43	42	25
GIOHHFHI_06955	contig_4_pilon	112165	112992	+	828	49	33	39
GIOHHFHI_06956	contig_4_pilon	113117	113299	-	183	93	94	98
GIOHHFHI_06957	contig_4_pilon	113487	116498	+	3012	21	8	4
GIOHHFHI_06958	contig_4_pilon	116495	117856	+	1362	8	2	6
GIOHHFHI_06959	contig_4_pilon	117975	118364	+	390	45	36	52
GIOHHFHI_06960	contig_4_pilon	118434	118667	-	234	94	91	34
GIOHHFHI_06961	contig_4_pilon	119035	122004	+	2970	146	110	133
GIOHHFHI_06962	contig_4_pilon	122115	122993	+	879	45	58	13
GIOHHFHI_06963	contig_4_pilon	123023	123946	+	924	18	7	14
GIOHHFHI_06964	contig_4_pilon	124104	124919	+	816	100	87	173
GIOHHFHI_06965	contig_4_pilon	124949	125734	+	786	22	21	43
GIOHHFHI_06966	contig_4_pilon	125740	126564	+	825	20	36	37
GIOHHFHI_06967	contig_4_pilon	126637	127602	+	966	10	18	3
GIOHHFHI_06968	contig_4_pilon	127624	128787	-	1164	68	70	81
GIOHHFHI_06969	contig_4_pilon	128942	130390	+	1449	29	14	35
GIOHHFHI_06970	contig_4_pilon	130623	130934	+	312	10	34	14
GIOHHFHI_06971	contig_4_pilon	131072	132349	+	1278	6	2	1
GIOHHFHI_06972	contig_4_pilon	132610	134019	+	1410	240	409	538
GIOHHFHI_06973	contig_4_pilon	134239	135657	+	1419	118	131	390
GIOHHFHI_06974	contig_4_pilon	135739	136287	-	549	6	0	2
GIOHHFHI_06975	contig_4_pilon	136369	137271	+	903	24	32	32
GIOHHFHI_06976	contig_4_pilon	137871	138413	+	543	128	81	212
GIOHHFHI_06977	contig_4_pilon	138856	139947	+	1092	58	90	67
GIOHHFHI_06978	contig_4_pilon	139962	140156	-	195	15	27	15
GIOHHFHI_06979	contig_4_pilon	140431	141201	+	771	46	32	50
GIOHHFHI_06980	contig_4_pilon	141170	142033	-	864	25	8	34
GIOHHFHI_06981	contig_4_pilon	142026	142874	-	849	22	6	13
GIOHHFHI_06982	contig_4_pilon	142871	143647	-	777	21	7	17
GIOHHFHI_06983	contig_4_pilon	143677	144639	-	963	128	104	213
GIOHHFHI_06984	contig_4_pilon	144929	146140	+	1212	338	372	346
GIOHHFHI_06985	contig_4_pilon	146167	149484	+	3318	866	796	881
GIOHHFHI_06986	contig_4_pilon	149563	150327	-	765	8	18	28
GIOHHFHI_06987	contig_4_pilon	151352	152401	-	1050	39	39	40
GIOHHFHI_06988	contig_4_pilon	152442	153074	-	633	11	8	14
GIOHHFHI_06989	contig_4_pilon	153071	154576	-	1506	25	26	21
GIOHHFHI_06990	contig_4_pilon	154569	156158	-	1590	18	26	38
GIOHHFHI_06991	contig_4_pilon	156172	157479	-	1308	106	64	78
GIOHHFHI_06992	contig_4_pilon	157758	158537	+	780	21	13	18
GIOHHFHI_06993	contig_4_pilon	158547	160034	-	1488	287	364	539
GIOHHFHI_06994	contig_4_pilon	160094	160609	-	516	166	172	275
GIOHHFHI_06995	contig_4_pilon	160670	161734	-	1065	277	346	418
GIOHHFHI_06996	contig_4_pilon	161734	162993	-	1260	846	997	1201
GIOHHFHI_06997	contig_4_pilon	163124	164677	+	1554	174	252	281
GIOHHFHI_06998	contig_4_pilon	164696	165046	-	351	111	81	86
GIOHHFHI_06999	contig_4_pilon	165221	165742	+	522	27	23	29
GIOHHFHI_07000	contig_4_pilon	165761	166420	-	660	2	12	12
GIOHHFHI_07001	contig_4_pilon	166413	167447	-	1035	8	5	5
GIOHHFHI_07002	contig_4_pilon	167444	168358	-	915	12	9	8
GIOHHFHI_07003	contig_4_pilon	168351	169316	-	966	10	7	12
GIOHHFHI_07004	contig_4_pilon	169346	170944	-	1599	214	205	248
GIOHHFHI_07005	contig_4_pilon	171058	171540	+	483	6	12	7
GIOHHFHI_07006	contig_4_pilon	171562	172965	-	1404	387	416	511
GIOHHFHI_07007	contig_4_pilon	173194	173577	+	384	230	258	328
GIOHHFHI_07008	contig_4_pilon	173634	174251	+	618	347	353	481
GIOHHFHI_07009	contig_4_pilon	174486	175697	-	1212	16	6	7
GIOHHFHI_07010	contig_4_pilon	175796	176977	-	1182	1	1	14
GIOHHFHI_07011	contig_4_pilon	176974	178197	-	1224	6	10	20
GIOHHFHI_07012	contig_4_pilon	178194	179192	-	999	4	10	20
GIOHHFHI_07013	contig_4_pilon	179377	180258	+	882	34	30	36
GIOHHFHI_07014	contig_4_pilon	180202	181368	-	1167	6	14	18
GIOHHFHI_07015	contig_4_pilon	181461	182345	-	885	44	42	80
GIOHHFHI_07016	contig_4_pilon	182544	182999	+	456	1523	1515	1248
GIOHHFHI_07017	contig_4_pilon	183052	184689	+	1638	465	497	403
GIOHHFHI_07018	contig_4_pilon	184754	185875	-	1122	98	128	94
GIOHHFHI_07019	contig_4_pilon	186157	186972	+	816	5	3	6
GIOHHFHI_07020	contig_4_pilon	186997	187884	-	888	22	12	24
GIOHHFHI_07021	contig_4_pilon	187974	188591	+	618	2	6	6
GIOHHFHI_07022	contig_4_pilon	188545	189159	+	615	4	0	2
GIOHHFHI_07023	contig_4_pilon	189199	189711	-	513	28	17	20
GIOHHFHI_07024	contig_4_pilon	190380	190976	+	597	2	10	7
GIOHHFHI_07025	contig_4_pilon	191041	191802	+	762	4	0	1
GIOHHFHI_07026	contig_4_pilon	192121	193485	+	1365	1195	1029	910
GIOHHFHI_07027	contig_4_pilon	193482	194798	+	1317	146	112	172
GIOHHFHI_07028	contig_4_pilon	194884	195639	+	756	76	40	60
GIOHHFHI_07029	contig_4_pilon	195636	196598	+	963	508	503	755
GIOHHFHI_07030	contig_4_pilon	196694	197953	-	1260	46	29	30
GIOHHFHI_07031	contig_4_pilon	198124	199488	-	1365	17	8	21
GIOHHFHI_07032	contig_4_pilon	200059	200223	+	165	2	0	9
GIOHHFHI_07033	contig_4_pilon	200236	200994	+	759	10	0	25
GIOHHFHI_07034	contig_4_pilon	201076	202152	+	1077	10	10	24
GIOHHFHI_07035	contig_4_pilon	202297	203217	+	921	14	20	21
GIOHHFHI_07036	contig_4_pilon	203220	204365	+	1146	2	3	19
GIOHHFHI_07037	contig_4_pilon	204590	205618	+	1029	0	6	6
GIOHHFHI_07038	contig_4_pilon	205628	206662	-	1035	41	42	47
GIOHHFHI_07039	contig_4_pilon	206896	207543	+	648	63	78	73
GIOHHFHI_07040	contig_4_pilon	207605	209476	-	1872	4663	4632	6519
GIOHHFHI_07041	contig_4_pilon	209476	210873	-	1398	4154	4010	4645
GIOHHFHI_07042	contig_4_pilon	211002	212054	-	1053	37	45	36
GIOHHFHI_07043	contig_4_pilon	212197	213267	+	1071	107	81	100
GIOHHFHI_07044	contig_4_pilon	213280	215088	+	1809	67	40	73
GIOHHFHI_07045	contig_4_pilon	215090	216220	+	1131	45	44	38
GIOHHFHI_07046	contig_4_pilon	216233	217486	+	1254	6	35	14
GIOHHFHI_07047	contig_4_pilon	217486	219498	+	2013	17	14	26
GIOHHFHI_07048	contig_4_pilon	219553	220065	+	513	47	66	76
GIOHHFHI_07049	contig_4_pilon	220104	220418	-	315	89	75	54
GIOHHFHI_07050	contig_4_pilon	220499	220729	-	231	95	129	77
GIOHHFHI_07051	contig_4_pilon	220801	221976	-	1176	32	35	40
GIOHHFHI_07052	contig_4_pilon	222164	225358	-	3195	18	33	14
GIOHHFHI_07053	contig_4_pilon	225464	226114	+	651	2	2	15
GIOHHFHI_07054	contig_4_pilon	226637	229495	+	2859	30	24	41
GIOHHFHI_07055	contig_4_pilon	229580	230041	+	462	68	49	72
GIOHHFHI_07056	contig_4_pilon	230227	231426	+	1200	15	14	18
GIOHHFHI_07057	contig_4_pilon	231502	233007	+	1506	4	2	0
GIOHHFHI_07058	contig_4_pilon	233004	233711	+	708	8	8	0
GIOHHFHI_07059	contig_4_pilon	233721	234479	+	759	0	0	16
GIOHHFHI_07060	contig_4_pilon	234476	235255	+	780	0	0	0
GIOHHFHI_07061	contig_4_pilon	235252	236115	+	864	159	172	170
GIOHHFHI_07062	contig_4_pilon	236186	236407	-	222	9448	7892	6863
GIOHHFHI_07063	contig_4_pilon	236578	238023	+	1446	66	74	143
GIOHHFHI_07064	contig_4_pilon	238181	238855	-	675	16	21	6
GIOHHFHI_07065	contig_4_pilon	239442	239654	-	213	140	91	74
GIOHHFHI_07066	contig_4_pilon	239756	242188	-	2433	106	86	72
GIOHHFHI_07067	contig_4_pilon	242269	243546	-	1278	4	0	0
GIOHHFHI_07068	contig_4_pilon	243543	243737	-	195	0	0	0
GIOHHFHI_07069	contig_4_pilon	243782	245011	-	1230	0	0	4
GIOHHFHI_07070	contig_4_pilon	245517	249194	-	3678	44	30	27
GIOHHFHI_07071	contig_4_pilon	249314	250426	-	1113	289	328	431
GIOHHFHI_07072	contig_4_pilon	250676	251302	-	627	14	10	11
GIOHHFHI_07073	contig_4_pilon	251474	252634	-	1161	16	26	10
GIOHHFHI_07074	contig_4_pilon	252787	253785	+	999	57	45	46
GIOHHFHI_07075	contig_4_pilon	254013	256127	-	2115	30	10	12
GIOHHFHI_07076	contig_4_pilon	256394	256822	-	429	14	0	7
GIOHHFHI_07077	contig_4_pilon	256960	258279	+	1320	12	4	0
GIOHHFHI_07078	contig_4_pilon	258382	259224	+	843	6	4	7
GIOHHFHI_07079	contig_4_pilon	259235	259711	+	477	8	3	0
GIOHHFHI_07080	contig_4_pilon	259761	260774	+	1014	50	27	73
GIOHHFHI_07081	contig_4_pilon	260993	261550	+	558	27	44	23
GIOHHFHI_07082	contig_4_pilon	261578	262504	-	927	10	4	24
GIOHHFHI_07083	contig_4_pilon	262700	263620	+	921	6	36	17
GIOHHFHI_07084	contig_4_pilon	263661	264824	+	1164	10	25	12
GIOHHFHI_07085	contig_4_pilon	264851	266401	-	1551	50	92	74
GIOHHFHI_07086	contig_4_pilon	266868	267491	+	624	142	106	103
GIOHHFHI_07087	contig_4_pilon	267571	267741	-	171	8463	6757	6495
GIOHHFHI_07088	contig_4_pilon	268125	269000	-	876	346	366	245
GIOHHFHI_07089	contig_4_pilon	269098	270519	+	1422	12	18	10
GIOHHFHI_07090	contig_4_pilon	270416	271501	-	1086	0	0	0
GIOHHFHI_07091	contig_4_pilon	271672	272856	-	1185	12	6	16
GIOHHFHI_07092	contig_4_pilon	272916	273203	-	288	12	2	2
GIOHHFHI_07093	contig_4_pilon	273442	274164	-	723	24	18	9
GIOHHFHI_07094	contig_4_pilon	274650	276872	-	2223	4	14	6
GIOHHFHI_07095	contig_4_pilon	276929	277720	-	792	23	38	18
GIOHHFHI_07096	contig_4_pilon	277773	278168	-	396	18	28	14
GIOHHFHI_07097	contig_4_pilon	278476	279345	+	870	354	326	340
GIOHHFHI_07098	contig_4_pilon	279362	280135	-	774	4	20	22
GIOHHFHI_07099	contig_4_pilon	280185	280763	-	579	32	14	47
GIOHHFHI_07100	contig_4_pilon	280840	282546	+	1707	10	13	38
GIOHHFHI_07101	contig_4_pilon	282543	283328	+	786	10	6	2
