# Program:featureCounts v2.0.3; Command:"featureCounts" "-T" "15" "-p" "-s" "2" "-a" "/home/haddock/private/Genome_analysis/GenomeAnalysis/data/assembly/R7.gff" "-t" "CDS" "-g" "ID" "-o" "featureCount_HP126_2.txt" "HP126_rep1_rna_map.sorted.bam" "HP126_rep2_rna_map.sorted.bam" "HP126_rep3_rna_map.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	HP126_rep1_rna_map.sorted.bam	HP126_rep2_rna_map.sorted.bam	HP126_rep3_rna_map.sorted.bam
PAOEAKHP_07080	contig_2_pilon	7971897	7973279	+	1383	14	2	10
PAOEAKHP_07081	contig_2_pilon	7973301	7973825	-	525	0	0	0
PAOEAKHP_07082	contig_2_pilon	7973910	7974719	-	810	0	0	0
PAOEAKHP_07083	contig_2_pilon	7975078	7975857	+	780	0	9	0
PAOEAKHP_07084	contig_2_pilon	7975906	7976394	-	489	0	0	1
PAOEAKHP_07085	contig_2_pilon	7976505	7977371	+	867	10	0	3
PAOEAKHP_07086	contig_2_pilon	7977375	7977662	+	288	0	0	0
PAOEAKHP_07087	contig_2_pilon	7977659	7978558	+	900	0	0	4
PAOEAKHP_07088	contig_2_pilon	7978720	7980156	+	1437	4	11	3
PAOEAKHP_07089	contig_2_pilon	7980187	7981287	-	1101	12	6	18
PAOEAKHP_07090	contig_2_pilon	7981558	7982757	+	1200	6	9	13
PAOEAKHP_07091	contig_2_pilon	7982879	7983139	-	261	2	0	0
PAOEAKHP_07092	contig_2_pilon	7983351	7984229	+	879	34	44	51
PAOEAKHP_07093	contig_2_pilon	7984310	7985344	+	1035	206	187	164
PAOEAKHP_07094	contig_2_pilon	7985798	7987036	+	1239	181	141	153
PAOEAKHP_07095	contig_2_pilon	7987109	7988347	+	1239	20	22	16
PAOEAKHP_07096	contig_2_pilon	7988409	7990235	+	1827	4	16	8
PAOEAKHP_07097	contig_2_pilon	7990474	7991526	+	1053	0	4	0
PAOEAKHP_07098	contig_2_pilon	7991862	7992887	+	1026	2	0	0
PAOEAKHP_07099	contig_2_pilon	7992891	7993595	+	705	7	0	2
PAOEAKHP_07100	contig_2_pilon	7994052	7994270	+	219	0	0	0
PAOEAKHP_07101	contig_2_pilon	7994240	7994425	+	186	0	0	0
PAOEAKHP_07102	contig_2_pilon	7994688	7996691	+	2004	6	8	12
PAOEAKHP_07103	contig_2_pilon	7996681	7997127	+	447	3	16	0
PAOEAKHP_07104	contig_2_pilon	7997130	7997540	+	411	0	0	2
PAOEAKHP_07105	contig_2_pilon	7997518	7998159	+	642	186	151	115
PAOEAKHP_07106	contig_2_pilon	7998156	7998770	+	615	316	340	369
PAOEAKHP_07107	contig_2_pilon	7998871	8000133	-	1263	7	13	18
PAOEAKHP_07108	contig_2_pilon	8000518	8001717	+	1200	473	475	461
PAOEAKHP_07109	contig_2_pilon	8001736	8004972	-	3237	10	16	41
PAOEAKHP_07110	contig_2_pilon	8005235	8006158	+	924	18	7	34
PAOEAKHP_07111	contig_2_pilon	8006205	8007107	-	903	5	13	4
PAOEAKHP_07112	contig_2_pilon	8007173	8007958	-	786	3	7	4
PAOEAKHP_07113	contig_2_pilon	8008013	8008510	+	498	20	35	22
PAOEAKHP_07114	contig_2_pilon	8008491	8008784	-	294	0	8	2
PAOEAKHP_07116	contig_2_pilon	8009601	8010215	+	615	2	0	11
PAOEAKHP_07117	contig_2_pilon	8010217	8011515	+	1299	2	12	14
PAOEAKHP_07118	contig_2_pilon	8011576	8012799	+	1224	2	6	6
PAOEAKHP_07119	contig_2_pilon	8013062	8014222	+	1161	2	4	0
PAOEAKHP_07120	contig_2_pilon	8014483	8015040	+	558	3	9	0
PAOEAKHP_07121	contig_2_pilon	8015065	8016156	-	1092	2	0	2
PAOEAKHP_07122	contig_2_pilon	8016147	8017406	-	1260	0	0	0
PAOEAKHP_07123	contig_2_pilon	8017428	8018390	-	963	2	4	0
PAOEAKHP_07124	contig_2_pilon	8018491	8018847	-	357	2	0	10
PAOEAKHP_07125	contig_2_pilon	8018965	8019438	-	474	4	0	0
PAOEAKHP_07126	contig_2_pilon	8019435	8020391	-	957	0	0	7
PAOEAKHP_07127	contig_2_pilon	8020437	8021324	-	888	2	4	8
PAOEAKHP_07128	contig_2_pilon	8021350	8022216	-	867	3	2	4
PAOEAKHP_07129	contig_2_pilon	8022390	8024462	+	2073	594	539	758
PAOEAKHP_07130	contig_2_pilon	8024529	8025962	+	1434	20	20	38
PAOEAKHP_07131	contig_2_pilon	8025962	8027119	+	1158	85	106	69
PAOEAKHP_07132	contig_2_pilon	8027204	8028487	+	1284	250	257	271
PAOEAKHP_07133	contig_2_pilon	8028374	8029315	-	942	0	0	2
PAOEAKHP_07134	contig_2_pilon	8029433	8030128	+	696	12	4	18
PAOEAKHP_07135	contig_2_pilon	8030177	8032555	-	2379	4	2	11
PAOEAKHP_07136	contig_2_pilon	8032709	8034205	-	1497	4	8	4
PAOEAKHP_07137	contig_2_pilon	8034232	8035404	-	1173	4	0	4
PAOEAKHP_07138	contig_2_pilon	8035614	8037422	+	1809	4	6	9
PAOEAKHP_07139	contig_2_pilon	8037419	8038369	+	951	2	0	5
PAOEAKHP_07140	contig_2_pilon	8038366	8039286	+	921	4	0	0
PAOEAKHP_07141	contig_2_pilon	8039297	8041396	+	2100	4	8	8
PAOEAKHP_07142	contig_2_pilon	8041383	8042120	-	738	75	45	91
PAOEAKHP_07143	contig_2_pilon	8042585	8043976	+	1392	31	47	42
PAOEAKHP_07144	contig_2_pilon	8044031	8045260	-	1230	156	129	126
PAOEAKHP_07145	contig_2_pilon	8045297	8046061	+	765	3	8	12
PAOEAKHP_07146	contig_2_pilon	8046083	8048260	-	2178	123	125	142
PAOEAKHP_07147	contig_2_pilon	8048539	8049792	-	1254	246	209	299
PAOEAKHP_07148	contig_2_pilon	8049930	8050463	-	534	4	6	7
PAOEAKHP_07149	contig_2_pilon	8050507	8051508	-	1002	3	8	0
PAOEAKHP_07150	contig_2_pilon	8051481	8052116	-	636	2	0	1
PAOEAKHP_07151	contig_2_pilon	8052113	8052997	-	885	0	0	1
PAOEAKHP_07152	contig_2_pilon	8053149	8054165	+	1017	27	20	1
PAOEAKHP_07153	contig_2_pilon	8054191	8054976	-	786	0	0	0
PAOEAKHP_07154	contig_2_pilon	8054973	8056679	-	1707	4	0	0
PAOEAKHP_07155	contig_2_pilon	8056756	8057334	+	579	159	151	167
PAOEAKHP_07156	contig_2_pilon	8057384	8058157	+	774	7	10	12
PAOEAKHP_07157	contig_2_pilon	8058174	8059043	-	870	32	23	37
PAOEAKHP_07158	contig_2_pilon	8059351	8059746	+	396	7	7	0
PAOEAKHP_07159	contig_2_pilon	8059799	8060590	+	792	0	6	8
PAOEAKHP_07160	contig_2_pilon	8060647	8062869	+	2223	611	590	1079
PAOEAKHP_07161	contig_2_pilon	8063355	8064077	+	723	25	28	23
PAOEAKHP_07162	contig_2_pilon	8064316	8064603	+	288	97	97	75
PAOEAKHP_07163	contig_2_pilon	8064663	8065847	+	1185	138	120	77
PAOEAKHP_07164	contig_2_pilon	8066018	8067103	+	1086	14	12	14
PAOEAKHP_07165	contig_2_pilon	8067000	8068421	-	1422	0	0	0
PAOEAKHP_07166	contig_2_pilon	8068519	8069394	+	876	2	2	2
PAOEAKHP_07167	contig_2_pilon	8069778	8069948	+	171	0	0	0
PAOEAKHP_07168	contig_2_pilon	8070028	8070651	-	624	32	37	46
PAOEAKHP_07169	contig_2_pilon	8071118	8072668	+	1551	61	49	43
PAOEAKHP_07170	contig_2_pilon	8072695	8073858	-	1164	8	0	2
PAOEAKHP_07171	contig_2_pilon	8073899	8074819	-	921	2	0	0
PAOEAKHP_07172	contig_2_pilon	8075015	8075941	+	927	0	0	0
PAOEAKHP_07173	contig_2_pilon	8075969	8076526	-	558	1	6	4
PAOEAKHP_07174	contig_2_pilon	8076745	8077758	-	1014	42	35	47
PAOEAKHP_07175	contig_2_pilon	8077808	8078284	-	477	0	1	0
PAOEAKHP_07176	contig_2_pilon	8078295	8079137	-	843	6	0	4
PAOEAKHP_07177	contig_2_pilon	8079240	8080559	-	1320	0	0	0
PAOEAKHP_07178	contig_2_pilon	8080697	8081125	+	429	15	20	25
PAOEAKHP_07179	contig_2_pilon	8081392	8083506	+	2115	47	24	52
PAOEAKHP_07180	contig_2_pilon	8083734	8084732	-	999	0	0	0
PAOEAKHP_07181	contig_2_pilon	8084885	8086045	+	1161	10	0	0
PAOEAKHP_07182	contig_2_pilon	8086217	8086843	+	627	11	0	2
PAOEAKHP_07183	contig_2_pilon	8087093	8088205	+	1113	17	23	14
PAOEAKHP_07184	contig_2_pilon	8088325	8092002	+	3678	4	0	2
PAOEAKHP_07185	contig_2_pilon	8092508	8093737	+	1230	0	0	2
PAOEAKHP_07186	contig_2_pilon	8093782	8093976	+	195	1	0	0
PAOEAKHP_07187	contig_2_pilon	8093973	8095250	+	1278	40	40	64
PAOEAKHP_07188	contig_2_pilon	8095331	8097763	+	2433	10	34	18
PAOEAKHP_07189	contig_2_pilon	8097865	8098077	+	213	0	1	0
PAOEAKHP_07190	contig_2_pilon	8098664	8099338	+	675	2	0	6
PAOEAKHP_07191	contig_2_pilon	8099496	8100941	-	1446	56	61	46
PAOEAKHP_07192	contig_2_pilon	8101112	8101333	+	222	4	2	6
PAOEAKHP_07193	contig_2_pilon	8101404	8102267	-	864	2	14	0
PAOEAKHP_07194	contig_2_pilon	8102264	8103043	-	780	1	2	4
PAOEAKHP_07195	contig_2_pilon	8103040	8103798	-	759	2	6	0
PAOEAKHP_07196	contig_2_pilon	8103808	8104515	-	708	0	0	2
PAOEAKHP_07197	contig_2_pilon	8104512	8106017	-	1506	2	10	2
PAOEAKHP_07198	contig_2_pilon	8106093	8107292	-	1200	15	14	31
PAOEAKHP_07199	contig_2_pilon	8107478	8107939	-	462	3	24	54
PAOEAKHP_07200	contig_2_pilon	8108024	8110882	-	2859	59	36	90
PAOEAKHP_07201	contig_2_pilon	8111405	8112055	-	651	1	0	0
PAOEAKHP_07202	contig_2_pilon	8112161	8115355	+	3195	2	4	6
PAOEAKHP_07203	contig_2_pilon	8115543	8116718	+	1176	0	0	0
PAOEAKHP_07204	contig_2_pilon	8116790	8117020	+	231	0	0	0
PAOEAKHP_07205	contig_2_pilon	8117101	8117415	+	315	23	8	21
PAOEAKHP_07206	contig_2_pilon	8117454	8117966	-	513	0	1	1
PAOEAKHP_07207	contig_2_pilon	8118021	8120033	-	2013	12	12	2
PAOEAKHP_07208	contig_2_pilon	8120033	8121286	-	1254	106	79	143
PAOEAKHP_07209	contig_2_pilon	8121299	8122429	-	1131	231	185	213
PAOEAKHP_07210	contig_2_pilon	8122431	8124239	-	1809	1897	3343	2316
PAOEAKHP_07211	contig_2_pilon	8124252	8125322	-	1071	1269	2179	1775
PAOEAKHP_07212	contig_2_pilon	8125465	8126517	+	1053	821939	864101	727253
PAOEAKHP_07213	contig_2_pilon	8126646	8128043	+	1398	652679	545109	516023
PAOEAKHP_07214	contig_2_pilon	8128043	8129914	+	1872	52791	37293	44986
PAOEAKHP_07215	contig_2_pilon	8129976	8130623	-	648	36	75	52
PAOEAKHP_07216	contig_2_pilon	8130857	8131891	+	1035	898	817	1167
PAOEAKHP_07217	contig_2_pilon	8131901	8132929	-	1029	4	24	14
PAOEAKHP_07218	contig_2_pilon	8133154	8134299	-	1146	9	20	23
PAOEAKHP_07219	contig_2_pilon	8134302	8135222	-	921	435	384	275
PAOEAKHP_07220	contig_2_pilon	8135367	8136443	-	1077	338	339	261
PAOEAKHP_07221	contig_2_pilon	8136525	8137283	-	759	90	89	112
PAOEAKHP_07222	contig_2_pilon	8137296	8137460	-	165	0	3	4
PAOEAKHP_07223	contig_2_pilon	8138031	8139395	+	1365	148	132	153
PAOEAKHP_07224	contig_2_pilon	8139566	8140825	+	1260	597	456	562
PAOEAKHP_07225	contig_2_pilon	8140921	8141883	-	963	10	8	4
PAOEAKHP_07226	contig_2_pilon	8141880	8142635	-	756	6	10	24
PAOEAKHP_07227	contig_2_pilon	8142721	8144037	-	1317	521	506	541
PAOEAKHP_07228	contig_2_pilon	8144034	8145398	-	1365	20	12	4
PAOEAKHP_07229	contig_2_pilon	8145717	8146478	-	762	2	0	2
PAOEAKHP_07230	contig_2_pilon	8146543	8147139	-	597	0	0	6
PAOEAKHP_07231	contig_2_pilon	8147808	8148320	+	513	0	2	0
PAOEAKHP_07232	contig_2_pilon	8148360	8148974	-	615	27	19	8
PAOEAKHP_07233	contig_2_pilon	8148928	8149545	-	618	6	6	9
PAOEAKHP_07234	contig_2_pilon	8149635	8150522	+	888	26	18	12
PAOEAKHP_07235	contig_2_pilon	8150547	8151362	-	816	23	26	31
PAOEAKHP_07236	contig_2_pilon	8151644	8152765	+	1122	174	193	156
PAOEAKHP_07237	contig_2_pilon	8152830	8154467	-	1638	4	4	0
PAOEAKHP_07238	contig_2_pilon	8154520	8154975	-	456	0	0	4
PAOEAKHP_07239	contig_2_pilon	8155174	8156058	+	885	4	8	2
PAOEAKHP_07240	contig_2_pilon	8156151	8157317	+	1167	36	36	34
PAOEAKHP_07241	contig_2_pilon	8157261	8158142	-	882	46	13	30
PAOEAKHP_07242	contig_2_pilon	8158327	8159325	+	999	20	30	35
PAOEAKHP_07243	contig_2_pilon	8159322	8160545	+	1224	22	25	24
PAOEAKHP_07244	contig_2_pilon	8160542	8161723	+	1182	18	24	34
PAOEAKHP_07245	contig_2_pilon	8161822	8163033	+	1212	0	6	0
PAOEAKHP_07246	contig_2_pilon	8163268	8163885	-	618	82	109	83
PAOEAKHP_07247	contig_2_pilon	8163942	8164325	-	384	30	5	2
PAOEAKHP_07248	contig_2_pilon	8164554	8165957	+	1404	2	3	4
PAOEAKHP_07249	contig_2_pilon	8165979	8166461	-	483	0	3	3
PAOEAKHP_07250	contig_2_pilon	8166575	8168173	+	1599	0	0	0
PAOEAKHP_07251	contig_2_pilon	8168203	8169168	+	966	0	0	0
PAOEAKHP_07252	contig_2_pilon	8169161	8170075	+	915	6	1	19
PAOEAKHP_07253	contig_2_pilon	8170072	8171106	+	1035	0	10	6
PAOEAKHP_07254	contig_2_pilon	8171099	8171758	+	660	0	0	0
PAOEAKHP_07255	contig_2_pilon	8171777	8172298	-	522	1	8	4
PAOEAKHP_07256	contig_2_pilon	8172473	8172823	+	351	0	0	0
PAOEAKHP_07257	contig_2_pilon	8172842	8174395	-	1554	1	2	3
PAOEAKHP_07258	contig_2_pilon	8174526	8175785	+	1260	14	71	38
PAOEAKHP_07259	contig_2_pilon	8175785	8176849	+	1065	0	0	2
PAOEAKHP_07260	contig_2_pilon	8176910	8177425	+	516	7	6	4
PAOEAKHP_07261	contig_2_pilon	8177485	8178972	+	1488	1	0	0
PAOEAKHP_07262	contig_2_pilon	8178982	8179761	-	780	2	0	0
PAOEAKHP_07263	contig_2_pilon	8180040	8181347	+	1308	33	28	61
PAOEAKHP_07264	contig_2_pilon	8181361	8182950	+	1590	40	85	94
PAOEAKHP_07265	contig_2_pilon	8182943	8184448	+	1506	57	70	65
PAOEAKHP_07266	contig_2_pilon	8184445	8185077	+	633	41	18	33
PAOEAKHP_07267	contig_2_pilon	8185118	8186167	+	1050	165	171	259
PAOEAKHP_07268	contig_2_pilon	8187192	8187956	+	765	28	16	16
PAOEAKHP_07269	contig_2_pilon	8188035	8191352	-	3318	22	10	10
PAOEAKHP_07270	contig_2_pilon	8191379	8192590	-	1212	6	0	2
PAOEAKHP_07271	contig_2_pilon	8192880	8193842	+	963	2	0	0
PAOEAKHP_07272	contig_2_pilon	8193872	8194648	+	777	0	2	2
PAOEAKHP_07273	contig_2_pilon	8194645	8195493	+	849	0	0	6
PAOEAKHP_07274	contig_2_pilon	8195486	8196349	+	864	8	0	6
PAOEAKHP_07275	contig_2_pilon	8196318	8197088	-	771	157	112	214
PAOEAKHP_07276	contig_2_pilon	8197363	8197557	+	195	0	1	0
PAOEAKHP_07277	contig_2_pilon	8197572	8198810	-	1239	228	218	371
PAOEAKHP_07278	contig_2_pilon	8199106	8199648	-	543	136	134	107
PAOEAKHP_07279	contig_2_pilon	8200248	8201150	-	903	716	716	711
PAOEAKHP_07280	contig_2_pilon	8201232	8201780	+	549	15	17	20
PAOEAKHP_07281	contig_2_pilon	8201862	8203280	-	1419	14	8	18
PAOEAKHP_07282	contig_2_pilon	8203500	8204909	-	1410	62	92	70
PAOEAKHP_07283	contig_2_pilon	8205170	8206447	-	1278	34	39	48
PAOEAKHP_07284	contig_2_pilon	8206585	8206896	-	312	0	0	2
PAOEAKHP_07285	contig_2_pilon	8207129	8208577	-	1449	10	0	0
PAOEAKHP_07286	contig_2_pilon	8208732	8209895	+	1164	76	52	37
PAOEAKHP_07287	contig_2_pilon	8209917	8210882	-	966	2	8	3
PAOEAKHP_07288	contig_2_pilon	8210955	8211779	-	825	0	0	2
PAOEAKHP_07289	contig_2_pilon	8211785	8212570	-	786	0	0	0
PAOEAKHP_07290	contig_2_pilon	8212600	8213415	-	816	0	2	4
PAOEAKHP_07291	contig_2_pilon	8213573	8214496	-	924	24	8	12
PAOEAKHP_07292	contig_2_pilon	8214526	8215404	-	879	4	2	10
PAOEAKHP_07293	contig_2_pilon	8215515	8218484	-	2970	4	2	4
PAOEAKHP_07294	contig_2_pilon	8218852	8219085	+	234	2	0	0
PAOEAKHP_07295	contig_2_pilon	8219155	8219544	-	390	0	0	4
PAOEAKHP_07296	contig_2_pilon	8219663	8221024	-	1362	15	10	17
PAOEAKHP_07297	contig_2_pilon	8221021	8224032	-	3012	11	8	1
PAOEAKHP_07298	contig_2_pilon	8224220	8224402	+	183	10	21	8
PAOEAKHP_07299	contig_2_pilon	8224527	8225354	-	828	6	1	0
PAOEAKHP_07300	contig_2_pilon	8225454	8225795	-	342	15	11	38
PAOEAKHP_07301	contig_2_pilon	8225885	8226760	+	876	51	25	27
PAOEAKHP_07302	contig_2_pilon	8226774	8227406	-	633	411	429	367
PAOEAKHP_07303	contig_2_pilon	8227532	8228731	+	1200	142	77	123
PAOEAKHP_07304	contig_2_pilon	8228754	8229422	-	669	78	74	103
PAOEAKHP_07305	contig_2_pilon	8229589	8229831	-	243	173	246	296
PAOEAKHP_07306	contig_2_pilon	8229994	8230638	+	645	5090	5369	6989
PAOEAKHP_07307	contig_2_pilon	8230684	8231112	-	429	47	33	47
PAOEAKHP_07308	contig_2_pilon	8231245	8231652	+	408	48	58	58
PAOEAKHP_07309	contig_2_pilon	8231765	8232697	+	933	118	149	227
PAOEAKHP_07310	contig_2_pilon	8232738	8233079	-	342	5169	6055	6714
PAOEAKHP_07311	contig_2_pilon	8233508	8233897	+	390	277	590	599
PAOEAKHP_07312	contig_2_pilon	8234447	8235703	-	1257	33177	35305	39144
PAOEAKHP_07313	contig_2_pilon	8235992	8236753	-	762	102	152	193
PAOEAKHP_07314	contig_2_pilon	8236818	8237060	-	243	57	65	59
PAOEAKHP_07315	contig_2_pilon	8237094	8238341	-	1248	80	48	56
PAOEAKHP_07316	contig_2_pilon	8238338	8240410	-	2073	986	1087	953
PAOEAKHP_07317	contig_2_pilon	8240730	8242427	-	1698	134	165	122
PAOEAKHP_07318	contig_2_pilon	8242424	8245081	-	2658	26	36	50
PAOEAKHP_07319	contig_2_pilon	8245450	8246367	-	918	0	0	0
PAOEAKHP_07320	contig_2_pilon	8246402	8248915	-	2514	10	8	2
PAOEAKHP_07321	contig_2_pilon	8249088	8249882	+	795	0	2	4
PAOEAKHP_07322	contig_2_pilon	8249950	8251731	-	1782	122	103	130
PAOEAKHP_07323	contig_2_pilon	8251728	8253563	-	1836	338	388	471
PAOEAKHP_07324	contig_2_pilon	8253837	8254544	+	708	10	10	16
PAOEAKHP_07325	contig_2_pilon	8254665	8256143	-	1479	134	112	123
PAOEAKHP_07326	contig_2_pilon	8256481	8257839	+	1359	30	24	30
PAOEAKHP_07327	contig_2_pilon	8257861	8260818	-	2958	182	141	150
PAOEAKHP_07328	contig_2_pilon	8260895	8261353	-	459	234	148	130
PAOEAKHP_07329	contig_2_pilon	8261450	8263306	+	1857	10036	11375	8091
PAOEAKHP_07330	contig_2_pilon	8263347	8263778	+	432	10084	11011	8239
PAOEAKHP_07331	contig_2_pilon	8263784	8264206	+	423	371	367	610
PAOEAKHP_07332	contig_2_pilon	8264216	8265391	-	1176	0	14	11
PAOEAKHP_07333	contig_2_pilon	8265721	8266791	+	1071	6	14	6
PAOEAKHP_07334	contig_2_pilon	8266826	8270005	-	3180	45	26	15
PAOEAKHP_07335	contig_2_pilon	8270120	8270764	-	645	34	30	29
PAOEAKHP_07336	contig_2_pilon	8270761	8272236	-	1476	357	372	247
PAOEAKHP_07337	contig_2_pilon	8272233	8273006	-	774	14	8	10
PAOEAKHP_07338	contig_2_pilon	8273063	8274445	+	1383	132	122	122
PAOEAKHP_07339	contig_2_pilon	8274519	8275562	-	1044	8	0	8
PAOEAKHP_07340	contig_2_pilon	8275744	8276217	-	474	0	0	10
PAOEAKHP_07341	contig_2_pilon	8276234	8277649	-	1416	32	27	22
PAOEAKHP_07342	contig_2_pilon	8277813	8278490	-	678	63	70	30
PAOEAKHP_07343	contig_2_pilon	8278834	8279520	+	687	78	82	64
PAOEAKHP_07344	contig_2_pilon	8279652	8280776	-	1125	5	26	22
PAOEAKHP_07345	contig_2_pilon	8280897	8282126	-	1230	186	181	119
PAOEAKHP_07346	contig_2_pilon	8282132	8283205	-	1074	2	14	6
PAOEAKHP_07347	contig_2_pilon	8283319	8284143	-	825	0	2	0
PAOEAKHP_07348	contig_2_pilon	8284116	8284874	-	759	4	12	6
PAOEAKHP_07349	contig_2_pilon	8285393	8285815	+	423	6	20	6
PAOEAKHP_07350	contig_2_pilon	8286272	8286607	+	336	10	15	17
PAOEAKHP_07351	contig_2_pilon	8286820	8287011	+	192	45	63	46
PAOEAKHP_07352	contig_2_pilon	8287084	8287788	-	705	8	6	3
PAOEAKHP_07353	contig_2_pilon	8287874	8291668	-	3795	319	349	325
PAOEAKHP_07354	contig_2_pilon	8291665	8292081	-	417	272	369	314
PAOEAKHP_07355	contig_2_pilon	8292435	8293841	-	1407	551	439	463
PAOEAKHP_07356	contig_2_pilon	8294016	8294627	-	612	0	1	6
PAOEAKHP_07357	contig_2_pilon	8294655	8294771	-	117	0	0	0
PAOEAKHP_07358	contig_2_pilon	8294939	8295304	-	366	4	0	4
PAOEAKHP_07359	contig_2_pilon	8295895	8298171	-	2277	15	28	47
PAOEAKHP_07360	contig_2_pilon	8298360	8299160	+	801	82	147	99
PAOEAKHP_07361	contig_2_pilon	8299228	8300100	-	873	9	13	12
PAOEAKHP_07362	contig_2_pilon	8300156	8300890	-	735	3	4	6
PAOEAKHP_07363	contig_2_pilon	8300853	8301986	-	1134	20	11	33
PAOEAKHP_07364	contig_2_pilon	8301986	8311282	-	9297	4035	4831	4379
PAOEAKHP_07365	contig_2_pilon	8311285	8315301	-	4017	9955	8726	7097
PAOEAKHP_07366	contig_2_pilon	8316049	8319066	+	3018	114	111	112
PAOEAKHP_07367	contig_2_pilon	8319085	8320236	-	1152	0	0	13
PAOEAKHP_07368	contig_2_pilon	8320449	8321453	+	1005	90	100	101
PAOEAKHP_07369	contig_2_pilon	8321484	8322206	-	723	12	14	2
PAOEAKHP_07370	contig_2_pilon	8322206	8322796	-	591	263	285	187
PAOEAKHP_07371	contig_2_pilon	8323094	8323903	+	810	589	611	655
PAOEAKHP_07372	contig_2_pilon	8324047	8324988	+	942	127	105	86
PAOEAKHP_07373	contig_2_pilon	8325013	8325711	-	699	8	0	2
PAOEAKHP_07374	contig_2_pilon	8325736	8326215	-	480	102	121	148
PAOEAKHP_07375	contig_2_pilon	8326478	8327770	-	1293	1284	1280	1391
PAOEAKHP_07376	contig_2_pilon	8328437	8329948	+	1512	812	834	723
PAOEAKHP_07377	contig_2_pilon	8330057	8331124	+	1068	286	278	248
PAOEAKHP_07378	contig_2_pilon	8331233	8332102	-	870	855	798	969
PAOEAKHP_07379	contig_2_pilon	8332681	8333691	-	1011	29	39	51
PAOEAKHP_07380	contig_2_pilon	8333684	8334721	-	1038	19	44	36
PAOEAKHP_07381	contig_2_pilon	8334744	8335421	-	678	13	42	65
PAOEAKHP_07382	contig_2_pilon	8335536	8336633	-	1098	26	48	26
PAOEAKHP_07383	contig_2_pilon	8336806	8337075	-	270	2	0	14
PAOEAKHP_07384	contig_2_pilon	8337483	8339162	+	1680	2119	2667	2315
PAOEAKHP_07385	contig_2_pilon	8339376	8340476	+	1101	51	100	103
PAOEAKHP_07386	contig_2_pilon	8340549	8341229	-	681	0	0	0
PAOEAKHP_07387	contig_2_pilon	8341438	8342883	+	1446	13	15	26
PAOEAKHP_07388	contig_2_pilon	8342948	8343097	-	150	0	0	0
PAOEAKHP_07389	contig_2_pilon	8343180	8343383	-	204	0	0	0
PAOEAKHP_07390	contig_2_pilon	8343676	8346462	-	2787	8	0	0
PAOEAKHP_07391	contig_2_pilon	8346969	8349530	+	2562	90	55	111
PAOEAKHP_07392	contig_2_pilon	8349541	8352723	+	3183	69	56	137
PAOEAKHP_07393	contig_2_pilon	8352791	8353792	+	1002	5	11	7
PAOEAKHP_07394	contig_2_pilon	8353792	8354889	+	1098	13	14	4
PAOEAKHP_07395	contig_2_pilon	8354970	8355968	+	999	4	12	26
PAOEAKHP_07396	contig_2_pilon	8356122	8357222	+	1101	19	24	16
PAOEAKHP_07397	contig_2_pilon	8357326	8357565	-	240	0	0	0
PAOEAKHP_07398	contig_2_pilon	8357789	8360506	-	2718	0	8	0
PAOEAKHP_07399	contig_2_pilon	8360770	8364174	-	3405	2	2	10
PAOEAKHP_07400	contig_2_pilon	8364409	8364615	+	207	11	5	10
PAOEAKHP_07401	contig_2_pilon	8364810	8365079	+	270	0	2	5
PAOEAKHP_07402	contig_2_pilon	8365102	8365944	-	843	0	4	0
PAOEAKHP_07403	contig_2_pilon	8365976	8369266	-	3291	12	0	4
PAOEAKHP_07404	contig_2_pilon	8369367	8369813	-	447	0	0	2
PAOEAKHP_07405	contig_2_pilon	8370648	8372225	+	1578	22	46	75
PAOEAKHP_07406	contig_2_pilon	8372222	8372857	+	636	16	36	42
PAOEAKHP_07407	contig_2_pilon	8372957	8374234	+	1278	24	51	65
PAOEAKHP_07408	contig_2_pilon	8374224	8374853	-	630	6	4	6
PAOEAKHP_07409	contig_2_pilon	8375032	8375991	+	960	4	19	25
PAOEAKHP_07410	contig_2_pilon	8376233	8376484	-	252	0	0	3
PAOEAKHP_07411	contig_2_pilon	8377051	8377614	-	564	0	0	0
PAOEAKHP_07412	contig_2_pilon	8377694	8379169	-	1476	0	8	10
PAOEAKHP_07413	contig_2_pilon	8379314	8380258	+	945	14	5	12
PAOEAKHP_07414	contig_2_pilon	8380565	8381641	-	1077	0	0	1
PAOEAKHP_07415	contig_2_pilon	8381932	8382747	+	816	31	49	34
PAOEAKHP_07416	contig_2_pilon	8382775	8384340	-	1566	24	13	12
PAOEAKHP_07417	contig_2_pilon	8384519	8385193	-	675	4	4	0
PAOEAKHP_07418	contig_2_pilon	8385337	8385792	-	456	0	4	0
PAOEAKHP_07419	contig_2_pilon	8385988	8387118	-	1131	2	2	4
PAOEAKHP_07420	contig_2_pilon	8387123	8387890	+	768	66	93	87
PAOEAKHP_07421	contig_2_pilon	8387948	8388565	+	618	49	61	64
PAOEAKHP_07422	contig_2_pilon	8388578	8390086	-	1509	6	4	14
PAOEAKHP_07423	contig_2_pilon	8390094	8392124	-	2031	18	29	29
PAOEAKHP_07424	contig_2_pilon	8392251	8392475	-	225	0	2	10
PAOEAKHP_07425	contig_2_pilon	8392475	8392972	-	498	6	4	10
PAOEAKHP_07426	contig_2_pilon	8393074	8393688	-	615	23	10	22
